MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,Feature1stFlrSF,Feature2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,Feature3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HasPool,Has2ndFloor,HasGarage,HasBsmt,HasFireplace,BltSoldYrDiff,TotalSF,TotalBathr,TotalPorchSF,SalePrice
80,4,68.0,9125,1,1,0,3,0,4,0,8,2,2,0,7,7,5,1992,1992,1,1,6,6,1,170.0,3,4,2,2,4,4,6,0,6,0,384,384,1,2,1,5,812,670,0,1482,0,0,2,1,3,1,2,7,7,1,5,1,1992.0,0,2,392,5,5,2,100,25,0,0,0,0,3,4,1,0,7,2007,9,4,0,1,1,1,1,15,1866,2.5,125,163900
20,4,60.0,10434,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1955,1955,1,1,10,11,2,0.0,3,4,1,4,4,4,6,0,6,0,1005,1005,1,4,1,5,1005,0,0,1005,0,0,1,0,2,1,1,5,7,1,5,5,1977.0,3,2,672,1,1,2,0,0,0,0,0,0,3,4,1,0,11,2009,9,4,0,0,1,1,1,54,2010,1.0,0,115000
120,4,53.0,3684,1,1,3,3,0,4,0,0,2,2,4,2,7,5,2007,2007,3,1,13,14,1,130.0,2,4,2,2,4,4,6,0,6,0,1373,1373,1,0,1,5,1555,0,0,1555,0,0,2,0,2,1,2,7,7,1,5,1,2007.0,0,3,660,5,5,2,143,20,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,1,2,2928,2.0,163,174000
20,4,182.0,14572,1,1,2,3,0,0,0,8,2,2,0,2,7,5,2004,2004,3,1,13,14,2,0.0,2,4,2,2,4,0,2,1300,6,0,230,1530,1,0,1,5,1530,0,0,1530,1,0,2,0,3,1,2,7,7,1,2,1,2004.0,0,3,630,5,5,2,144,36,0,0,0,0,3,4,1,0,11,2007,9,3,0,0,1,1,1,3,3060,3.0,180,259000
60,4,59.0,11796,1,1,0,3,0,4,0,8,2,2,0,5,7,5,2004,2005,1,1,13,14,2,0.0,2,4,2,2,4,0,6,0,6,0,847,847,1,0,1,5,847,1112,0,1959,0,0,2,1,4,1,2,8,7,1,2,3,2004.0,0,2,434,5,5,2,100,48,0,0,0,0,3,4,1,0,7,2007,9,4,0,1,1,1,1,3,2806,2.5,148,215000
90,5,60.0,7200,1,0,3,3,0,4,0,17,2,2,2,6,5,5,1980,1980,1,1,8,8,1,180.0,3,4,1,2,4,1,2,936,6,0,0,936,1,4,1,5,936,0,0,936,1,0,1,0,2,1,4,4,7,0,3,5,1980.0,3,2,672,5,5,2,49,0,0,0,0,0,3,4,1,0,8,2007,9,4,0,0,1,1,0,27,1872,2.0,49,140000
50,4,65.0,7804,1,1,3,3,0,4,0,18,2,2,0,0,4,3,1928,1950,1,1,15,11,2,0.0,3,4,0,4,4,4,1,622,6,0,500,1122,1,4,1,5,1328,653,0,1981,1,0,2,0,4,1,2,7,3,2,5,5,1981.0,3,2,576,5,5,2,431,44,0,0,0,0,3,2,1,0,12,2009,9,4,0,1,1,1,1,81,3103,3.0,475,135000
20,4,63.0,10712,1,1,3,3,0,4,0,11,2,2,0,2,5,5,1991,1992,1,1,6,6,2,0.0,3,4,2,2,4,2,1,212,6,0,762,974,1,4,1,5,974,0,0,974,0,0,1,0,3,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,2,0,28,0,0,0,0,3,2,1,0,9,2007,8,0,0,0,0,1,0,16,1948,1.0,28,93500
70,5,90.0,9900,1,1,3,3,0,4,0,17,2,2,0,5,6,4,1880,1950,1,1,14,15,2,0.0,3,4,0,4,4,2,6,0,6,0,1008,1008,2,4,1,5,1178,1032,0,2210,0,0,2,0,5,1,1,8,7,0,3,5,1930.0,3,1,205,1,5,0,0,48,0,0,0,0,3,4,1,0,5,2007,9,4,0,1,1,1,0,127,3218,2.0,48,117500
60,4,80.0,9828,1,1,0,3,0,4,0,20,2,2,0,5,8,5,1995,1995,1,1,13,14,2,0.0,2,4,2,2,4,4,2,584,6,0,544,1128,1,0,1,5,1142,878,0,2020,0,0,2,1,3,1,2,8,7,1,5,1,1995.0,2,2,466,5,5,2,0,155,0,0,0,0,3,4,1,0,6,2009,9,4,0,1,1,1,1,14,3148,2.5,155,239500
60,4,57.0,8773,1,1,0,1,0,4,0,8,2,2,0,5,6,5,1997,1997,1,1,13,14,2,0.0,3,4,2,2,4,0,6,0,6,0,916,916,1,2,1,5,916,684,0,1600,0,0,2,1,3,1,4,7,7,1,5,1,1997.0,0,2,460,5,5,2,100,38,0,0,0,0,3,4,1,0,8,2007,9,4,0,1,1,1,1,10,2516,2.5,138,169000
30,5,60.0,6180,1,1,3,3,0,0,0,3,2,2,0,2,6,5,1926,1950,1,1,14,15,2,0.0,3,4,0,4,4,4,6,0,6,0,960,960,1,4,0,5,986,0,0,986,0,0,1,0,2,1,4,5,7,1,2,5,1926.0,3,1,180,5,5,2,0,128,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,81,1946,1.0,128,102000
50,4,80.0,9600,1,1,3,3,0,4,0,12,2,2,0,0,6,5,1950,1950,1,1,13,14,2,0.0,3,4,1,4,4,4,1,280,6,0,752,1032,1,4,1,0,1032,220,0,1252,0,0,1,0,3,1,4,6,7,0,3,1,1950.0,3,1,288,5,5,2,0,0,96,0,0,0,3,4,1,0,4,2008,9,0,0,1,1,1,0,58,2284,1.0,96,119000
50,4,54.0,6342,1,1,3,3,0,4,0,19,1,2,0,0,5,8,1875,1996,1,1,13,14,2,0.0,3,2,1,4,4,4,6,0,6,0,780,780,1,2,0,5,780,240,0,1020,0,0,1,0,2,1,4,6,7,0,3,6,1978.0,1,0,0,3,3,0,0,0,176,0,0,0,3,4,1,0,5,2010,9,4,0,1,0,1,0,135,1800,1.0,176,94000
20,4,68.0,9819,1,1,0,3,0,4,1,11,2,2,0,2,6,5,1977,1977,1,1,10,7,2,0.0,3,4,2,4,4,1,0,1567,6,0,0,1567,1,4,1,5,1567,0,0,1567,1,0,2,0,2,1,2,5,7,2,5,1,1977.0,2,2,714,5,5,2,264,32,0,0,0,0,3,4,1,0,5,2009,9,4,0,0,1,1,1,32,3134,3.0,296,196000
30,4,98.0,8731,1,1,0,3,0,4,0,3,2,2,0,2,5,5,1920,1950,1,1,12,13,2,0.0,3,1,0,4,4,4,1,645,6,0,270,915,1,4,1,5,1167,0,0,1167,0,0,1,0,3,1,4,6,0,1,2,5,1972.0,3,2,495,5,5,2,0,0,216,0,126,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,87,2082,1.0,342,144000
20,4,60.0,7350,1,1,3,3,0,0,0,12,2,2,0,2,5,7,1951,1951,1,1,6,6,2,0.0,3,4,1,4,4,2,0,852,6,0,100,952,1,4,1,5,952,0,0,952,1,0,1,0,2,1,4,4,7,0,3,5,1988.0,3,2,840,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2008,0,0,0,0,1,1,0,57,1904,2.0,0,139000
60,4,68.0,10304,1,1,0,3,0,1,0,14,4,2,0,5,5,7,1976,1976,1,1,10,11,1,44.0,3,2,1,4,4,4,0,381,6,0,399,780,1,0,1,5,1088,780,0,1868,1,0,2,1,4,1,2,9,7,1,5,1,1976.0,3,2,484,5,5,2,448,96,0,0,0,0,3,4,1,0,10,2009,9,4,0,1,1,1,1,33,2648,3.5,544,197500
20,4,68.0,9000,1,1,3,3,0,4,0,19,2,2,0,2,5,3,1959,1959,1,1,14,11,2,0.0,3,4,1,4,4,4,2,288,6,0,718,1006,1,4,1,5,1006,0,0,1006,0,0,1,0,3,1,4,5,7,0,3,6,1978.0,1,0,0,3,3,2,0,24,0,0,0,0,3,4,1,0,7,2008,9,4,0,0,0,1,0,49,2012,1.0,24,80000
190,4,60.0,12180,1,1,3,3,0,4,0,7,2,2,1,0,4,4,1941,1950,1,1,8,8,2,0.0,3,1,0,2,4,4,1,348,6,0,324,672,3,1,0,0,672,252,0,924,1,0,1,0,2,1,1,5,7,0,3,5,1941.0,3,1,280,5,5,2,0,0,0,0,0,0,3,2,1,0,7,2010,9,4,0,1,1,1,0,69,1596,2.0,0,80000
50,5,52.0,6240,1,1,3,3,0,4,0,3,2,2,0,0,5,6,1928,1950,1,1,8,8,2,0.0,3,4,0,4,4,4,6,0,6,0,1042,1042,1,0,1,5,1042,534,0,1576,0,0,1,0,3,1,4,8,7,1,2,5,1928.0,3,1,225,5,5,2,0,0,0,0,0,0,3,4,1,0,8,2006,9,3,0,1,1,1,1,78,2618,1.0,0,149000
20,4,68.0,11200,1,1,3,3,0,4,0,20,2,2,0,2,6,5,1985,1985,1,1,14,16,1,85.0,2,4,1,2,4,4,2,1258,6,0,40,1298,1,4,1,5,1298,0,0,1298,1,0,2,0,3,1,2,5,7,1,5,1,1985.0,3,2,403,5,5,2,165,26,0,0,0,0,3,4,1,0,5,2006,9,4,0,0,1,1,1,21,2596,3.0,191,180000
70,4,75.0,12000,1,1,3,0,0,4,0,6,2,2,0,5,7,7,1941,1950,1,1,8,8,2,0.0,3,4,1,4,4,4,5,275,6,0,429,704,1,0,1,5,860,704,0,1564,0,0,1,1,3,1,1,7,7,1,2,1,1941.0,3,1,234,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,1,68,2268,1.5,0,174500
50,5,68.0,5700,1,1,3,3,0,4,0,17,2,2,0,0,7,7,1926,1950,1,1,14,15,2,0.0,3,4,2,4,4,4,6,0,6,0,572,572,1,4,1,5,572,539,0,1111,0,0,1,0,2,1,4,5,7,1,2,5,1982.0,3,1,288,5,5,2,0,0,176,0,0,0,3,4,1,0,8,2008,9,4,0,1,1,1,1,82,1683,1.0,176,116900
70,5,50.0,9000,1,1,3,3,0,4,0,17,0,2,0,5,7,9,1920,1988,3,1,13,14,2,0.0,3,2,2,4,4,4,0,624,6,0,26,650,1,0,1,5,832,650,0,1482,0,1,1,0,3,1,4,7,7,0,3,5,1930.0,3,2,324,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,0,89,2132,1.5,0,143000
20,4,57.0,8280,1,1,0,3,0,4,0,12,2,2,0,2,6,5,1950,1950,1,1,3,3,2,0.0,3,4,1,4,4,4,6,0,6,0,932,932,1,0,1,0,932,0,0,932,0,0,1,0,2,1,2,4,7,1,2,1,1950.0,3,1,306,5,5,2,0,0,214,0,0,0,3,0,1,0,11,2007,9,4,0,0,1,1,1,57,1864,1.0,214,124000
20,4,134.0,17755,1,1,3,3,0,4,0,7,2,2,0,2,5,4,1959,1959,1,1,6,11,1,132.0,3,4,1,4,4,4,1,176,6,0,1290,1466,1,4,1,5,1466,0,0,1466,0,0,1,1,3,1,1,6,7,2,2,1,1959.0,0,2,528,5,5,2,0,140,0,0,100,0,3,4,1,0,11,2006,9,4,0,0,1,1,1,47,2932,1.5,240,149900
20,4,90.0,14115,1,1,0,3,0,4,0,6,2,2,0,2,6,7,1956,2004,1,1,11,12,2,0.0,3,4,2,4,4,4,0,296,2,547,230,1073,1,0,1,5,1811,0,0,1811,0,0,1,0,2,1,0,6,7,1,2,1,1956.0,0,2,470,5,5,2,0,0,280,0,0,0,3,4,1,0,7,2006,9,0,0,0,1,1,1,50,2884,1.0,280,230000
30,5,68.0,5890,1,1,3,3,0,0,0,9,2,2,0,2,6,8,1930,2007,1,1,14,15,2,0.0,2,2,0,4,4,0,0,538,6,0,278,816,1,0,1,5,816,0,0,816,0,0,1,0,2,1,4,5,7,0,3,5,2002.0,3,1,432,5,5,2,0,0,96,0,0,0,3,4,1,0,6,2008,9,4,0,0,1,1,0,78,1632,1.0,96,120500
60,4,68.0,13700,1,1,0,3,0,4,0,12,2,2,0,5,7,6,1965,1988,1,1,13,14,3,288.0,3,4,1,4,4,1,0,454,6,0,410,864,1,4,1,5,902,918,0,1820,0,0,1,2,4,1,2,8,7,2,2,1,1965.0,3,2,492,5,5,2,60,84,0,0,273,0,3,0,1,0,5,2008,9,4,0,1,1,1,1,43,2684,2.0,417,201800
20,4,90.0,10768,1,1,0,3,0,0,0,24,2,2,0,2,5,8,1976,2004,1,1,10,11,2,0.0,2,2,1,2,4,1,0,1157,6,0,280,1437,1,4,1,5,1437,0,0,1437,1,0,2,0,3,1,2,6,7,1,1,1,1976.0,2,2,528,5,5,2,0,21,0,0,180,0,3,4,1,0,7,2007,9,4,0,0,1,1,1,31,2874,3.0,201,218000
80,4,85.0,9350,1,1,3,3,0,4,0,12,2,2,0,7,5,8,1965,1999,1,1,3,3,2,0.0,3,2,2,4,4,1,0,633,6,0,586,1219,1,2,1,5,1265,0,0,1265,0,1,2,0,3,1,2,6,7,1,2,1,1965.0,2,2,502,5,5,2,0,92,0,96,0,0,3,2,1,0,10,2008,9,4,0,0,1,1,1,43,2484,2.5,188,179900
120,4,34.0,5001,1,1,0,3,0,4,0,16,2,2,3,2,7,5,2007,2008,1,1,13,14,3,166.0,2,4,2,2,4,4,2,904,6,0,410,1314,1,0,1,5,1314,0,0,1314,1,0,2,0,2,1,2,6,7,1,2,1,2008.0,2,2,626,5,5,2,172,62,0,0,0,0,3,4,1,0,7,2009,9,4,0,0,1,1,1,2,2628,3.0,234,230000
20,4,92.0,11932,1,1,3,3,0,2,0,21,1,2,0,2,8,5,2007,2008,1,1,13,14,3,186.0,2,4,2,2,4,4,6,0,6,0,1580,1580,1,0,1,5,1580,0,0,1580,0,0,2,0,3,1,2,7,7,0,3,1,2008.0,2,3,830,5,5,2,0,24,0,0,0,0,3,4,1,0,6,2008,3,5,0,0,1,1,0,1,3160,2.0,24,235128
60,4,76.0,9120,1,1,3,3,0,4,0,14,2,2,0,5,6,6,1974,1974,3,1,6,6,1,270.0,2,4,1,4,4,4,0,442,6,0,459,901,1,4,1,5,943,933,0,1876,0,0,2,1,4,1,2,8,7,1,5,1,1974.0,2,2,540,2,5,2,0,69,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,34,2777,2.5,69,185000
160,4,24.0,2280,1,1,3,3,0,4,0,13,2,2,3,5,6,5,1978,1978,1,1,10,2,2,0.0,3,4,1,2,4,4,0,311,6,0,544,855,1,1,1,5,855,601,0,1456,0,0,2,1,3,1,4,7,7,1,5,1,1978.0,3,2,440,5,5,2,26,0,0,0,0,0,3,4,1,0,7,2010,9,4,0,1,1,1,1,32,2311,2.5,26,146000
20,4,68.0,14778,1,1,0,2,0,1,0,6,4,2,0,2,6,7,1954,2006,3,1,6,6,1,72.0,2,4,1,4,4,4,1,728,6,0,568,1296,1,0,1,5,1640,0,0,1640,1,0,1,0,3,1,2,7,7,1,2,5,1993.0,3,2,924,5,5,2,108,0,0,216,0,0,3,4,1,0,11,2008,9,4,0,0,1,1,1,54,2936,2.0,324,224000
20,4,109.0,8724,1,1,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,1,1,13,14,2,0.0,3,4,1,2,4,4,1,492,6,0,402,894,1,2,1,5,894,0,0,894,0,0,1,0,3,1,4,5,7,1,4,1,1968.0,0,2,450,5,5,2,0,0,0,0,0,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,39,1788,1.0,0,129000
90,4,60.0,12900,1,1,3,3,0,4,0,19,1,2,2,6,4,4,1969,1969,1,1,10,11,2,0.0,3,4,1,2,4,0,2,1198,6,0,0,1198,1,4,1,5,1258,0,0,1258,2,0,0,2,0,2,4,6,7,0,3,4,1969.0,3,2,400,1,5,2,120,0,0,0,0,0,3,4,1,0,1,2008,9,2,0,0,1,1,0,39,2456,3.0,120,108959
80,4,68.0,16157,1,1,0,3,0,2,0,24,1,2,0,7,5,7,1978,1978,1,1,10,11,2,0.0,3,4,2,2,4,1,0,680,5,391,289,1360,1,0,1,5,1432,0,0,1432,1,0,1,1,2,1,2,5,7,1,5,1,1978.0,3,2,588,5,5,2,168,180,0,0,0,0,3,4,1,0,6,2007,9,4,0,0,1,1,1,29,2792,2.5,348,194000
20,4,79.0,9541,1,1,0,3,0,4,0,16,2,2,0,2,7,5,2009,2009,1,1,13,14,3,268.0,2,4,2,2,4,4,6,0,6,0,1502,1502,1,0,1,5,1502,0,0,1502,0,0,2,0,3,1,2,7,7,0,3,1,2009.0,2,2,644,5,5,2,0,114,0,0,0,0,3,4,1,0,9,2009,7,5,0,0,1,1,0,0,3004,2.0,114,233170
20,4,64.0,10475,1,1,0,3,0,0,0,5,2,2,0,2,8,5,2008,2008,1,1,13,14,3,72.0,2,4,2,2,4,0,6,0,6,0,1694,1694,1,0,1,5,1694,0,0,1694,0,0,2,0,3,1,2,7,7,0,3,1,2008.0,2,3,776,5,5,2,160,33,0,0,0,0,3,4,1,0,2,2010,9,4,0,0,1,1,0,2,3388,2.0,193,245350
60,4,58.0,10852,1,1,0,3,0,4,0,8,6,2,0,5,6,5,2000,2000,1,1,13,14,2,0.0,3,4,2,2,4,4,2,786,6,0,173,959,1,0,1,5,959,712,0,1671,1,0,2,1,3,1,4,7,7,1,5,1,2000.0,0,2,472,5,5,2,0,38,0,0,0,0,3,4,1,0,2,2006,9,4,0,1,1,1,1,6,2630,3.5,38,173000
70,4,120.0,13728,1,1,3,3,0,0,0,7,2,2,0,5,6,7,1935,1986,3,1,12,13,2,0.0,3,4,1,4,4,4,5,626,6,0,501,1127,1,0,1,5,1236,872,0,2108,0,0,2,0,4,1,2,7,7,2,5,2,1935.0,3,2,540,5,5,2,0,0,0,0,90,0,3,4,1,0,7,2008,9,4,0,1,1,1,1,73,3235,2.0,90,235000
80,4,76.0,9880,1,1,3,3,0,4,0,11,2,2,0,7,6,6,1977,1977,1,1,10,11,2,0.0,3,4,1,4,4,0,0,522,6,0,574,1096,1,4,1,5,1118,0,0,1118,1,0,1,0,3,1,4,6,7,1,4,1,1977.0,0,1,358,5,5,2,203,0,0,0,0,576,2,0,1,0,7,2008,9,4,1,0,1,1,1,31,2214,2.0,203,171000
20,4,76.0,9120,1,1,3,3,0,4,0,12,2,2,0,2,6,6,1958,1958,3,1,8,8,2,0.0,3,4,1,4,4,4,0,662,6,0,599,1261,1,0,1,5,1261,0,0,1261,1,0,1,0,3,1,4,6,7,1,5,1,1958.0,2,2,433,5,5,2,0,0,0,0,288,0,3,4,3,1400,11,2008,9,4,0,0,1,1,1,50,2522,2.0,288,163000
160,1,35.0,4017,1,2,0,3,0,4,0,21,2,2,4,5,7,5,2006,2007,1,1,8,8,2,0.0,2,4,2,2,4,4,6,0,6,0,625,625,1,0,1,5,625,625,0,1250,0,0,2,1,2,1,2,5,7,0,3,5,2006.0,0,2,625,5,5,2,0,54,0,0,0,0,3,4,1,0,3,2008,9,4,0,1,1,1,0,2,1875,2.5,54,171900
50,4,138.0,18030,1,1,0,0,0,4,0,4,2,2,0,0,5,6,1946,1994,1,1,8,8,2,0.0,3,4,1,4,4,4,5,152,1,469,977,1598,1,4,1,5,1636,971,479,3086,0,0,3,0,3,1,0,12,0,1,2,6,1978.0,1,0,0,3,3,2,122,0,0,0,0,0,3,2,1,0,3,2007,9,4,0,1,0,1,1,61,4205,3.0,122,200500
70,4,80.0,16560,1,1,0,3,0,4,0,6,2,2,0,5,6,8,1932,1950,1,1,14,15,2,0.0,3,4,0,2,4,4,5,503,6,0,449,952,1,4,1,5,1170,1175,0,2345,0,0,2,1,4,1,4,9,7,1,2,5,1932.0,3,2,360,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2006,9,4,0,1,1,1,1,74,3297,2.5,0,239000
50,4,85.0,10678,1,1,3,3,0,4,0,15,2,2,0,0,8,5,1992,2000,3,1,6,6,1,337.0,2,4,2,2,4,4,2,700,6,0,983,1683,1,0,1,5,2129,743,0,2872,0,0,2,1,4,1,2,9,7,1,5,1,1992.0,0,2,541,5,5,2,0,33,0,0,0,0,3,4,1,0,4,2007,9,4,0,1,1,1,1,15,4555,2.5,33,285000
20,4,37.0,6951,1,1,0,3,0,1,0,11,2,2,0,2,5,5,1984,1985,1,1,6,11,2,0.0,3,4,1,4,4,4,0,658,6,0,218,876,1,4,1,5,923,0,0,923,1,0,1,0,3,1,4,5,7,0,3,1,1984.0,3,1,264,5,5,2,362,0,0,0,0,0,3,2,1,0,10,2008,9,4,0,0,1,1,0,24,1799,2.0,362,119500
50,5,68.0,3950,1,0,3,0,0,4,0,17,0,2,0,0,6,8,1926,2004,1,1,8,8,2,0.0,3,4,1,4,4,4,5,468,6,0,350,818,1,4,1,5,818,406,0,1224,0,0,1,0,3,1,4,5,7,0,3,5,1926.0,3,1,210,5,5,0,0,0,116,0,0,0,3,4,1,0,12,2009,9,4,0,1,1,1,0,83,2042,1.0,116,115000
50,4,54.0,7681,1,1,0,3,0,2,0,6,2,2,0,0,5,6,1921,1950,1,1,14,15,2,0.0,3,4,0,4,4,4,6,0,6,0,731,731,1,0,1,5,820,523,0,1343,0,0,1,1,3,1,4,7,7,1,2,5,1921.0,3,1,186,1,5,2,192,0,102,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,1,88,2074,1.5,294,154900
20,4,77.0,8335,1,1,3,3,0,0,0,7,2,2,0,2,5,5,1954,1954,1,1,14,15,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,2,1,5,1124,0,0,1124,0,0,1,0,3,1,4,5,3,1,2,6,1978.0,1,0,0,3,3,0,0,36,190,0,0,0,3,4,1,0,4,2006,9,4,0,0,0,0,1,52,1124,1.0,226,93000
60,4,68.0,11170,1,1,1,3,0,0,0,23,2,2,0,5,7,5,1990,1991,1,1,8,8,2,0.0,3,4,5,2,4,4,3,1216,6,0,0,1216,1,0,1,5,1298,1216,0,2514,0,0,2,1,4,1,4,8,7,0,3,1,1990.0,0,2,693,5,5,2,0,0,0,0,0,0,3,0,1,0,4,2006,9,4,0,1,1,1,0,16,3730,2.5,0,250000
30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,5,6,1920,1950,3,1,12,13,2,0.0,3,4,0,4,4,4,5,821,6,0,299,1120,1,0,1,5,1130,0,0,1130,1,0,1,0,2,1,4,5,7,1,2,5,1970.0,3,2,720,5,5,2,229,0,0,0,0,0,3,4,1,0,6,2006,9,4,0,0,1,1,1,86,2250,2.0,229,120000
20,4,50.0,35133,0,1,3,3,0,4,1,23,2,2,0,2,5,4,1963,1963,3,1,8,8,1,226.0,3,4,1,4,4,1,5,1159,6,0,413,1572,1,2,1,5,1572,0,0,1572,1,0,1,1,3,1,4,5,7,2,5,0,1963.0,2,3,995,5,5,2,0,263,0,0,263,0,3,4,1,0,5,2007,9,4,0,0,1,1,1,44,3144,2.5,526,186700
50,4,60.0,9738,1,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,2,0.0,3,2,0,4,4,4,1,392,6,0,392,784,1,2,1,5,949,272,0,1221,1,0,1,0,4,1,4,7,7,0,3,1,1965.0,3,1,392,5,5,2,0,0,236,0,0,0,3,4,1,0,3,2006,9,4,0,1,1,1,0,82,2005,2.0,236,104900
190,4,107.0,10615,1,1,0,0,0,0,1,17,0,0,1,5,3,5,1900,1970,1,1,6,6,2,0.0,3,4,1,1,4,2,1,440,6,0,538,978,1,4,1,5,1014,685,0,1699,1,0,2,0,3,2,4,7,7,0,3,4,1920.0,3,2,420,1,1,2,0,74,0,0,0,0,3,4,1,0,8,2009,9,0,0,1,1,1,0,109,2677,3.0,74,95000
20,4,89.0,12461,1,1,3,3,0,0,0,15,2,2,0,2,8,5,1994,1995,1,1,7,7,2,0.0,2,4,2,2,4,4,2,1456,6,0,168,1624,1,0,1,5,1624,0,0,1624,1,0,2,0,2,1,2,5,7,1,1,1,1994.0,2,3,757,5,5,2,0,114,192,0,0,0,3,0,1,0,7,2006,9,4,0,0,1,1,1,12,3248,3.0,306,262000
60,4,68.0,8935,1,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,13,14,1,95.0,2,4,2,2,4,4,6,0,6,0,831,831,1,0,1,5,831,829,0,1660,0,0,2,1,3,1,2,7,7,0,3,1,2002.0,2,2,493,5,5,2,144,68,0,0,0,0,3,4,1,0,7,2009,9,4,0,1,1,1,0,7,2491,2.5,212,195000
60,4,60.0,7500,1,1,3,3,0,4,0,8,2,2,0,5,7,5,1999,1999,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0,994,994,1,2,1,5,1028,776,0,1804,0,0,2,1,3,1,2,7,7,1,5,1,1999.0,0,2,442,5,5,2,140,60,0,0,0,0,3,4,1,0,6,2010,9,4,0,1,1,1,1,11,2798,2.5,200,189000
190,4,68.0,32463,1,1,3,2,0,4,1,11,2,2,1,2,4,4,1961,1975,1,1,8,8,3,149.0,3,2,1,4,4,0,1,1159,6,0,90,1249,1,0,1,5,1622,0,0,1622,1,0,1,0,3,1,4,7,7,1,5,0,1975.0,0,4,1356,5,5,2,439,0,0,0,0,0,3,4,1,0,3,2007,9,4,0,0,1,1,1,46,2871,2.0,439,168000
160,1,24.0,2645,1,2,3,3,0,4,0,21,2,2,3,5,8,5,1999,2000,1,1,8,8,1,456.0,2,4,2,2,4,4,6,0,6,0,776,776,1,0,1,5,764,677,0,1441,0,0,2,1,2,1,2,5,7,0,3,5,1999.0,3,2,492,5,5,2,206,0,0,0,0,0,3,4,1,0,11,2007,9,4,0,1,1,1,0,8,2217,2.5,206,174000
50,5,60.0,9600,1,0,3,3,0,4,0,17,2,2,0,0,5,8,1925,1994,2,1,13,14,2,0.0,3,4,2,4,4,2,6,0,6,0,702,702,1,2,1,5,842,630,0,1472,0,0,1,0,3,1,2,6,7,0,3,5,1925.0,3,1,250,5,1,1,0,0,84,0,0,0,3,1,1,0,7,2007,9,4,0,1,1,1,0,82,2174,1.0,84,125000
120,5,68.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,6,5,1999,1999,3,1,13,14,1,425.0,3,4,2,0,4,4,2,883,6,0,341,1224,1,0,1,5,1224,0,0,1224,1,0,2,0,2,1,4,5,7,0,3,1,1999.0,0,2,402,5,5,2,0,304,0,0,0,0,3,4,1,0,6,2009,9,4,0,0,1,1,0,10,2448,3.0,304,165000
60,4,80.0,9364,1,1,3,3,0,0,0,19,2,2,0,5,6,7,1969,1969,1,1,6,6,3,143.0,3,4,1,4,4,4,0,371,6,0,292,663,1,4,1,5,663,689,0,1352,0,0,1,1,4,1,4,7,7,0,3,1,1969.0,0,1,299,5,5,2,379,36,0,0,0,0,3,2,1,0,3,2010,9,4,0,1,1,1,0,41,2015,1.5,415,158000
60,4,51.0,8029,1,1,0,3,0,4,0,8,2,2,0,5,6,5,2005,2005,1,1,13,14,2,0.0,3,4,2,2,4,4,6,0,6,0,728,728,1,0,1,5,728,728,0,1456,0,0,2,1,3,1,2,8,7,0,3,1,2005.0,0,2,400,5,5,2,100,24,0,0,0,0,3,4,1,0,7,2008,9,4,0,1,1,1,0,3,2184,2.5,124,176000
